2173.8 1.765 2.0
2175.8 1.771 1.8
2177.6 1.742 1.8
2179.4 1.734 2.0
2181.4 1.755 1.8
2183.2 1.76 1.8
2185.0 1.77 2.0
2187.0 1.79 1.8
2188.8 1.73 1.8
2190.6 1.718 2.0
2192.6 1.755 1.8
2194.4 1.765 1.8
2196.2 1.763 2.0
2198.2 1.784 1.8
2200.0 1.782 2.0
2202.0 1.792 1.8
2203.8 1.76 1.8
2205.6 1.771 2.0
2207.6 1.756 1.8
2209.4 1.753 1.8
2211.2 1.777 2.0
2213.2 1.771 1.8
2215.0 1.758 1.8
2216.8 1.772 2.0
2218.8 1.831 1.8
2220.6 1.833 1.8
2222.4 1.846 2.0
2224.4 1.815 1.8
2226.2 1.827 1.8
2228.0 1.8 2.0
2230.0 1.812 1.8
2231.8 1.815 1.8
2233.6 1.796 2.0
2235.6 1.778 1.8
2237.4 1.771 1.8
2239.2 1.807 2.0
2241.2 1.762 1.8
2243.0 1.811 2.0
2245.0 1.823 1.8
2246.8 1.812 1.8
2248.6 1.773 2.0
2250.6 1.785 1.8
2252.4 1.779 1.8
2254.2 1.773 2.0
2256.2 1.781 1.8
2258.0 1.823 1.8
2259.8 1.797 2.0
2261.8 1.758 1.8
2263.6 1.81 1.8
2265.4 1.855 2.0
2267.4 1.847 1.8
2269.2 1.798 1.8
2271.0 1.796 2.0
2273.0 1.731 1.8
2274.8 1.732 1.8
2276.6 1.703 2.0
2278.6 1.759 1.8
2280.4 1.789 1.8
2282.2 1.746 2.0
2284.2 1.77 1.8
2286.0 1.798 1.8
2287.8 1.774 2.0
2289.8 1.766 1.8
2291.6 1.746 2.0
2293.6 1.767 1.8
2295.4 1.754 1.8
2297.2 1.75 2.0
2299.2 1.779 1.8
2301.0 1.818 1.8
2302.8 1.801 2.0
2304.8 1.802 1.8
2306.6 1.78 1.8
2308.4 1.79 2.0
2310.4 1.776 1.8
2312.2 1.775 1.8
2314.0 1.749 2.0
2316.0 1.768 1.8
2317.8 1.763 1.8
2319.6 1.738 2.0
2321.6 1.788 1.8
2323.4 1.839 1.8
2325.2 1.784 2.0
2327.2 1.787 1.8
2329.0 1.809 1.8
2330.8 1.816 2.0
2332.8 1.815 1.8
2334.6 1.801 1.8
2336.4 1.77 2.0
2338.4 1.808 1.8
2340.2 1.817 2.0
2342.2 1.849 1.8
2344.0 1.809 1.8
2345.8 1.817 2.0
2347.8 1.813 1.8
2349.6 1.8 1.8
2351.4 1.791 2.0
2353.4 1.809 1.8
2355.2 1.806 1.8
2357.0 1.776 2.0
2359.0 1.759 1.8
2360.8 1.764 1.8
2362.6 1.797 2.0
2364.6 1.787 1.8
2366.4 1.821 1.8
2368.2 1.815 2.0
2370.2 1.791 1.8
2372.0 1.78 1.8
2373.8 1.815 2.0
2375.8 1.826 1.8
2377.6 1.807 1.8
2379.4 1.828 2.0
2381.4 1.832 1.8
2383.2 1.823 2.0
2385.2 1.82 1.8
2387.0 1.833 1.8
2388.8 1.797 2.0
2390.8 1.802 1.8
2392.6 1.866 1.8
2394.4 1.833 2.0
2396.4 1.833 1.8
2398.2 1.811 1.8
2400.0 1.857 2.0
2402.0 1.827 1.8
2403.8 1.816 1.8
2405.6 1.812 2.0
2407.6 1.813 1.8
2409.4 1.831 1.8
2411.2 1.821 2.0
2413.2 1.804 1.8
2415.0 1.813 1.8
2416.8 1.81 2.0
2418.8 1.797 1.8
2420.6 1.762 1.8
2422.4 1.788 2.0
2424.4 1.819 1.8
2426.2 1.839 1.8
2428.0 1.822 2.0
2430.0 1.826 1.8
2431.8 1.791 2.0
2433.8 1.797 1.8
2435.6 1.808 1.8
2437.4 1.81 2.0
2439.4 1.796 1.8
2441.2 1.8 1.8
2443.0 1.815 2.0
2445.0 1.824 1.8
2446.8 1.81 1.8
2448.6 1.767 2.0
2450.6 1.774 1.8
2452.4 1.756 1.8
2454.2 1.781 2.0
2456.2 1.772 1.8
2458.0 1.77 1.8
2459.8 1.768 2.0
2461.8 1.787 1.8
2463.6 1.798 1.8
2465.4 1.777 2.0
2467.4 1.78 1.8
2469.2 1.818 1.8
2471.0 1.839 2.0
2473.0 1.858 1.8
2474.8 1.846 1.8
2476.6 1.825 2.0
2478.6 1.792 1.8
2480.4 1.784 2.0
2482.4 1.728 1.8
2484.2 1.766 1.8
2486.0 1.782 2.0
2488.0 1.8 1.8
2489.8 1.775 1.8
2491.6 1.751 2.0
2493.6 1.755 1.8
2495.4 1.787 1.8
2497.2 1.791 2.0
2499.2 1.762 1.8
2501.0 1.746 1.8
2502.8 1.746 2.0
2504.8 1.762 1.8
2506.6 1.767 1.8
2508.4 1.783 2.0
2510.4 1.774 1.8
2512.2 1.799 1.8
2514.0 1.794 2.0
2516.0 1.807 1.8
2517.8 1.812 1.8
2519.6 1.791 2.0
2521.6 1.786 1.8
2523.4 1.79 2.0
2525.4 1.807 1.8
2527.2 1.798 1.8
2529.0 1.768 2.0
2531.0 1.793 1.8
2532.8 1.826 1.8
2534.6 1.779 2.0
2536.6 1.79 1.8
2538.4 1.802 1.8
2540.2 1.823 2.0
2542.2 1.82 1.8
2544.0 1.801 1.8
2545.8 1.807 2.0
2547.8 1.832 1.8
2549.6 1.827 1.8
2551.4 1.811 2.0
2553.4 1.843 1.8
2555.2 1.833 1.8
2557.0 1.82 2.0
2559.0 1.805 1.8
2560.8 1.797 1.8
2562.6 1.772 2.0
2564.6 1.779 1.8
2566.4 1.792 1.8
2568.2 1.775 2.0
2570.2 1.78 1.8
2572.0 1.752 2.0
2574.0 1.769 1.8
2575.8 1.756 1.8
2577.6 1.767 2.0
2579.6 1.782 1.8
2581.4 1.781 1.8
2583.2 1.786 2.0
2585.2 1.788 1.8
2587.0 1.791 1.8
2588.8 1.794 2.0
2590.8 1.802 1.8
2592.6 1.799 1.8
2594.4 1.787 2.0
2596.4 1.75 1.8
2598.2 1.755 1.8
2600.0 1.759 2.0
2602.0 1.777 1.8
2603.8 1.79 1.8
2605.6 1.805 2.0
2607.6 1.811 1.8
2609.4 1.809 1.8
2611.2 1.793 2.0
2613.2 1.8 1.8
2615.0 1.794 1.8
2616.8 1.785 2.0
2618.8 1.815 1.8
2620.6 1.832 2.0
2622.6 1.808 1.8
2624.4 1.774 1.8
2626.2 1.735 2.0
2628.2 1.788 1.8
2630.0 1.833 1.8
2631.8 1.849 2.0
2633.8 1.793 1.8
2635.6 1.771 1.8
2637.4 1.756 2.0
2639.4 1.769 1.8
2641.2 1.755 1.8
2643.0 1.779 2.0
2645.0 1.777 1.8
2646.8 1.775 1.8
2648.6 1.768 2.0
2650.6 1.773 1.8
2652.4 1.768 1.8
2654.2 1.75 2.0
2656.2 1.747 1.8
2658.0 1.739 1.8
2659.8 1.739 2.0
2661.8 1.769 1.8
2663.6 1.773 2.0
2665.6 1.782 1.8
2667.4 1.793 1.8
2669.2 1.787 2.0
2671.2 1.773 1.8
2673.0 1.757 1.8
2674.8 1.762 2.0
2676.8 1.767 1.8
2678.6 1.761 1.8
2680.4 1.766 2.0
2682.4 1.75 1.8
2684.2 1.739 1.8
2686.0 1.736 2.0
2688.0 1.768 1.8
2689.8 1.753 1.8
2691.6 1.731 2.0
2693.6 1.764 1.8
2695.4 1.803 1.8
2697.2 1.821 2.0
2699.2 1.809 1.8
2701.0 1.812 1.8
2702.8 1.778 2.0
2704.8 1.778 1.8
2706.6 1.757 1.8
2708.4 1.808 2.0
2710.4 1.8 1.8
2712.2 1.785 2.0
2714.2 1.797 1.8
2716.0 1.825 1.8
2717.8 1.816 2.0
2719.8 1.801 1.8
2721.6 1.815 1.8
2723.4 1.804 2.0
2725.4 1.821 1.8
2727.2 1.828 1.8
2729.0 1.802 2.0
2731.0 1.798 1.8
2732.8 1.79 1.8
2734.6 1.761 2.0
2736.6 1.732 1.8
2738.4 1.787 1.8
2740.2 1.802 2.0
2742.2 1.827 1.8
2744.0 1.812 1.8
2745.8 1.836 2.0
2747.8 1.839 1.8
2749.6 1.825 1.8
2751.4 1.817 2.0
2753.4 1.815 1.8
2755.2 1.798 1.8
2757.0 1.787 2.0
2759.0 1.783 1.8
2760.8 1.793 2.0
2762.8 1.803 1.8
2764.6 1.799 1.8
2766.4 1.802 2.0
2768.4 1.828 1.8
2770.2 1.837 1.8
2772.0 1.842 2.0
2774.0 1.815 1.8
2775.8 1.821 1.8
2777.6 1.833 2.0
2779.6 1.825 1.8
2781.4 1.823 1.8
2783.2 1.813 2.0
2785.2 1.811 1.8
2787.0 1.808 1.8
2788.8 1.803 2.0
2790.8 1.802 1.8
2792.6 1.832 1.8
2794.4 1.858 2.0
2796.4 1.839 1.8
2798.2 1.793 1.8
2800.0 1.801 2.0
2802.0 1.822 1.8
2803.8 1.798 2.0
2805.8 1.791 1.8
2807.6 1.814 1.8
2809.4 1.8 2.0
2811.4 1.785 1.8
2813.2 1.78 1.8
2815.0 1.779 2.0
2817.0 1.783 1.8
2818.8 1.786 1.8
2820.6 1.777 2.0
2822.6 1.783 1.8
2824.4 1.805 1.8
2826.2 1.797 2.0
2828.2 1.796 1.8
2830.0 1.842 1.8
2831.8 1.872 2.0
2833.8 1.846 1.8
2835.6 1.832 1.8
2837.4 1.834 2.0
2839.4 1.854 1.8
2841.2 1.841 1.8
2843.0 1.847 2.0
2845.0 1.843 1.8
2846.8 1.84 1.8
2848.6 1.817 2.0
2850.6 1.806 1.8
2852.4 1.799 2.0
2854.4 1.834 1.8
2856.2 1.833 1.8
2858.0 1.815 2.0
2860.0 1.812 1.8
2861.8 1.813 1.8
2863.6 1.821 2.0
2865.6 1.811 1.8
2867.4 1.808 1.8
2869.2 1.808 2.0
2871.2 1.817 1.8
2873.0 1.809 1.8
2874.8 1.825 2.0
2876.8 1.837 1.8
2878.6 1.808 1.8
2880.4 1.812 2.0
2882.4 1.812 1.8
2884.2 1.837 1.8
2886.0 1.846 2.0
2888.0 1.813 1.8
2889.8 1.845 1.8
2891.6 1.859 2.0
2893.6 1.821 1.8
2895.4 1.821 1.8
2897.2 1.83 2.0
2899.2 1.845 1.8
2901.0 1.845 2.0
2903.0 1.819 1.8
2904.8 1.819 1.8
2906.6 1.817 2.0
2908.6 1.817 1.8
2910.4 1.82 1.8
2912.2 1.831 2.0
2914.2 1.835 1.8
2916.0 1.816 1.8
2917.8 1.83 2.0
2919.8 1.834 1.8
2921.6 1.835 1.8
2923.4 1.864 2.0
2925.4 1.877 1.8
2927.2 1.853 1.8
2929.0 1.861 2.0
2931.0 1.876 1.8
2932.8 1.872 1.8
2934.6 1.883 2.0
2936.6 1.881 1.8
2938.4 1.845 1.8
2940.2 1.834 2.0
2942.2 1.839 1.8
2944.0 1.854 2.0
2946.0 1.861 1.8
2947.8 1.868 1.8
2949.6 1.855 2.0
2951.6 1.857 1.8
2953.4 1.834 1.8
2955.2 1.84 2.0
2957.2 1.818 1.8
2959.0 1.817 1.8
2960.8 1.834 2.0
2962.8 1.841 1.8
2964.6 1.838 1.8
2966.4 1.853 2.0
2968.4 1.824 1.8
2970.2 1.827 1.8
2972.0 1.819 2.0
2974.0 1.827 1.8
2975.8 1.833 1.8
2977.6 1.864 2.0
2979.6 1.85 1.8
2981.4 1.835 1.8
2983.2 1.845 2.0
2985.2 1.858 1.8
2987.0 1.874 1.8
2988.8 1.884 2.0
2990.8 1.87 1.8
2992.6 1.887 2.0
2994.6 1.889 1.8
2996.4 1.883 1.8
2998.2 1.863 2.0
3000.2 1.858 1.8
3002.0 1.86 1.8
3003.8 1.867 2.0
3005.8 1.837 1.8
3007.6 1.822 1.8
3009.4 1.846 2.0
3011.4 1.831 1.8
3013.2 1.841 1.8
3015.0 1.862 2.0
3017.0 1.862 1.8
3018.8 1.846 1.8
3020.6 1.843 2.0
3022.6 1.85 1.8
3024.4 1.862 1.8
3026.2 1.859 2.0
3028.2 1.842 1.8
3030.0 1.849 1.8
3031.8 1.799 2.0
3033.8 1.828 1.8
3035.6 1.861 1.8
3037.4 1.845 2.0
3039.4 1.829 1.8
3041.2 1.827 2.0
3043.2 1.834 1.8
3045.0 1.848 1.8
3046.8 1.84 2.0
3048.8 1.797 1.8
3050.6 1.82 1.8
3052.4 1.81 2.0
3054.4 1.823 1.8
3056.2 1.859 1.8
3058.0 1.888 2.0
3060.0 1.847 1.8
3061.8 1.855 1.8
3063.6 1.871 2.0
3065.6 1.838 1.8
3067.4 1.831 1.8
3069.2 1.869 2.0
3071.2 1.868 1.8
3073.0 1.868 1.8
3074.8 1.863 2.0
3076.8 1.884 1.8
3078.6 1.828 1.8
3080.4 1.802 2.0
3082.4 1.83 1.8
3084.2 1.821 2.0
3086.2 1.863 1.8
3088.0 1.859 1.8
3089.8 1.849 2.0
3091.8 1.852 1.8
3093.6 1.877 1.8
3095.4 1.843 2.0
3097.4 1.884 1.8
3099.2 1.857 1.8
3101.0 1.829 2.0
3103.0 1.819 1.8
3104.8 1.841 1.8
3106.6 1.863 2.0
3108.6 1.862 1.8
3110.4 1.863 1.8
3112.2 1.879 2.0
3114.2 1.877 1.8
3116.0 1.842 1.8
3117.8 1.856 2.0
3119.8 1.848 1.8
3121.6 1.828 1.8
3123.4 1.827 2.0
3125.4 1.867 1.8
3127.2 1.862 1.8
3129.0 1.83 2.0
3131.0 1.824 1.8
3132.8 1.848 2.0
3134.8 1.856 1.8
3136.6 1.834 1.8
3138.4 1.862 2.0
3140.4 1.856 1.8
3142.2 1.87 1.8
3144.0 1.869 2.0
3146.0 1.889 1.8
3147.8 1.851 1.8
3149.6 1.848 2.0
3151.6 1.822 1.8
3153.4 1.803 1.8
3155.2 1.854 2.0
3157.2 1.826 1.8
3159.0 1.854 1.8
3160.8 1.864 2.0
3162.8 1.887 1.8
3164.6 1.895 1.8
3166.4 1.884 2.0
3168.4 1.844 1.8
3170.2 1.866 1.8
3172.0 1.852 2.0
3174.0 1.881 1.8
3175.8 1.878 1.8
3177.6 1.844 2.0
3179.6 1.851 1.8
3181.4 1.898 2.0
3183.4 1.864 1.8
3185.2 1.86 1.8
3187.0 1.888 2.0
3189.0 1.889 1.8
3190.8 1.888 1.8
3192.6 1.821 2.0
3194.6 1.798 1.8
3196.4 1.842 1.8
3198.2 1.887 7.1
3205.3 1.828 5.35
3210.65 1.826 5.36
3216.01 1.827 5.37
3221.38 1.828 5.37
3226.75 1.83 5.39
3232.14 1.831 5.39
3237.53 1.832 5.41
3242.94 1.833 5.41
3248.35 1.833 5.42
3253.77 1.833 5.43
3259.2 1.833 5.44
3264.64 1.834 5.45
3270.09 1.835 5.46
3275.55 1.835 5.47
3281.02 1.836 5.48
3286.5 1.836 5.48
3291.98 1.837 5.5
3297.48 1.837 5.5
3302.98 1.838 5.52
3308.5 1.838 5.52
3314.02 1.839 5.53
3319.55 1.84 5.54
3325.09 1.841 5.55
3330.64 1.843 5.56
3336.2 1.844 5.57
3341.77 1.845 5.58
3347.35 1.847 5.58
3352.93 1.848 5.6
3358.53 1.849 5.61
3364.14 1.85 5.61
3369.75 1.85 5.63
3375.38 1.851 5.63
3381.01 1.851 5.65
3386.66 1.851 5.65
3392.31 1.852 5.66
3397.97 1.853 5.67
3403.64 1.855 5.68
3409.32 1.856 5.69
3415.01 1.857 5.71
3420.72 1.857 5.71
3426.43 1.857 5.72
3432.15 1.857 5.72
3437.87 1.858 5.74
3443.61 1.859 5.75
3449.36 1.86 5.76
3455.12 1.861 5.77
3460.89 1.862 5.77
3466.66 1.863 5.79
3472.45 1.864 5.8
3478.25 1.864 5.8
3484.05 1.865 5.82
3489.87 1.866 5.82
3495.69 1.867 5.84
3501.53 1.868 5.84
3507.37 1.869 5.86
3513.23 1.87 5.86
3519.09 1.871 5.88
3524.97 1.872 5.88
3530.85 1.873 5.89
3536.74 1.874 5.91
3542.65 1.875 5.91
3548.56 1.876 5.92
3554.48 1.878 5.94
3560.42 1.879 5.94
3566.36 1.881 5.95
3572.31 1.882 5.96
3578.27 1.884 5.98
3584.25 1.885 5.98
3590.23 1.886 5.99
3596.22 1.887 6.01
3602.23 1.888 6.01
3608.24 1.888 6.02
3614.26 1.889 6.03
3620.29 1.891 6.05
3626.34 1.892 6.05
3632.39 1.893 6.07
3638.46 1.893 6.07
3644.53 1.891 6.08
3650.61 1.889 6.1
3656.71 1.887 6.1
3662.81 1.886 6.11
3668.92 1.888 6.13
3675.05 1.89 6.13
3681.18 1.892 6.15
3687.33 1.895 6.15
3693.48 1.906 6.17
3699.65 1.917 6.17
3705.82 1.928 6.19
3712.01 1.939 6.19
3718.2 1.917 6.21
3724.41 1.896 6.22
3730.63 1.876 6.22
3736.85 1.855 6.24
3743.09 1.86 6.25
3749.34 1.866 6.26
3755.6 1.871 6.27
3761.87 1.877 6.28
3768.15 1.836 6.29
3774.44 1.795 6.3
3780.74 1.756 6.31
3787.05 1.718 6.32
3793.37 1.682 6.33
3799.7 1.648 6.34
3806.04 1.615 6.36
3812.4 1.587 6.36
3818.76 1.629 6.38
3825.14 1.674 6.38
3831.52 1.72 6.4
3837.92 1.747 6.4
3844.32 1.65 6.42
3850.74 1.561 6.43
3857.17 1.478 6.43
3863.6 1.44 6.45
3870.05 1.523 6.46
3876.51 1.612 6.47
3882.98 1.71 6.49
3889.47 1.736 6.49
3895.96 1.637 6.5
3902.46 1.547 6.52
3908.98 1.463 6.52
3915.5 1.424 6.54
3922.04 1.419 6.54
3928.58 1.414 6.56
3935.14 1.409 6.57
3941.71 1.459 6.58
3948.29 1.535 6.59
3954.88 1.616 6.6
3961.48 1.705 6.61
3968.09 1.662 6.63
3974.72 1.61 6.63
3981.35 1.56 6.65
3988.0 1.515 6.65
3994.65 1.487 6.67
4001.32 1.459 6.68
4008.0 1.432 6.69
4014.69 1.417 6.7
4021.39 1.419 6.71
4028.1 1.422 6.73
4034.83 1.424 6.73
4041.56 1.425 6.75
4048.31 1.426 6.76
4055.07 1.426 6.77
4061.84 1.426 6.78
4068.62 1.462 6.79
4075.41 1.5 6.8
4082.21 1.539 6.81
4089.02 1.58 6.83
4095.85 1.622 6.84
4102.69 1.667 6.85
4109.54 1.713 6.86
4116.4 1.681 6.87
4123.27 1.608 6.88
4130.15 1.54 6.89
4137.04 1.475 6.91
4143.95 1.469 6.92
4150.87 1.463 6.92
4157.79 1.457 6.94
4164.73 1.454 6.96
4171.69 1.454 6.96
4178.65 1.454 6.97
4185.62 1.454 6.99
4192.61 1.456 7.0
4199.61 1.458 7.01
4206.62 1.46 7.02
4213.64 1.462 7.03
4220.67 1.464 7.05
4227.72 1.467 7.06
4234.78 1.469 7.07
4241.85 1.474 7.08
4248.93 1.479 7.09
4256.02 1.484 7.1
4263.12 1.488 7.12
4270.24 1.49 7.13
4277.37 1.491 7.14
4284.51 1.493 7.15
4291.66 1.499 7.16
4298.82 1.508 7.18
4306.0 1.517 7.19
4313.19 1.539 7.19
4320.38 1.628 7.22
4327.6 1.725 7.22
4334.82 1.831 7.24
4342.06 1.802 7.24
4349.3 1.717 7.26
4356.56 1.637 7.28
4363.84 1.578 7.28
4371.12 1.565 7.3
4378.42 1.552 7.31
4385.73 1.539 7.31
4393.04 1.535 7.34
4400.38 1.533 7.34
4407.72 1.532 7.36
4415.08 1.532 7.37
4422.45 1.534 7.38
4429.83 1.537 7.4
4437.23 1.539 7.4
4444.63 1.544 7.42
4452.05 1.548 7.43
4459.48 1.553 7.45
4466.93 1.556 7.45
4474.38 1.557 7.47
4481.85 1.559 7.48
4489.33 1.56 7.5
4496.83 1.56 7.5
4504.33 1.559 7.52
4511.85 1.559 7.53
4519.38 1.561 7.55
4526.93 1.563 7.55
4534.48 1.565 7.57
4542.05 1.568 7.58
4549.63 1.57 7.6
4557.23 1.573 7.61
4564.84 1.576 7.62
4572.46 1.578 7.63
4580.09 1.58 7.64
4587.73 1.582 7.66
4595.39 1.584 7.67
4603.06 1.587 7.69
4610.75 1.589 7.69
4618.44 1.592 7.71
4626.15 1.594 7.72
4633.87 1.596 7.74
4641.61 1.599 7.74
4649.35 1.601 7.77
4657.12 1.603 7.77
4664.89 1.606 7.79
4672.68 1.608 7.8
4680.48 1.61 7.81
4688.29 1.613 7.83
4696.12 1.619 7.83
4703.95 1.625 7.86
4711.81 1.631 7.86
4719.67 1.631 7.88
4727.55 1.63 7.89
4735.44 1.63 7.9
4743.34 1.631 7.92
4751.26 1.632 7.93
4759.19 1.633 7.95
4767.14 1.636 7.95
4775.09 1.64 7.97
4783.06 1.644 7.99
4791.05 1.648 8.0
4799.05 1.653 8.01
4807.06 1.657 8.02
4815.08 1.665 8.04
4823.12 1.679 8.05
4831.17 1.693 8.06
4839.23 1.727 8.08
4847.31 1.819 8.09
4855.4 1.919 8.11
4863.51 1.989 8.11
4871.62 1.888 8.14
4879.76 1.795 8.14
4887.9 1.718 8.16
4896.06 1.711 8.17
4904.23 1.703 8.19
4912.42 1.696 8.2
4920.62 1.693 8.21
4928.83 1.691 8.23
4937.06 1.689 8.24
4945.3 1.69 8.26
4953.56 1.691 8.27
4961.83 1.693 8.28
4970.11 1.695 8.29
4978.4 1.698 8.31
4986.71 1.7 8.33
4995.04 1.705 8.34
5003.38 1.709 8.35
5011.73 1.713 8.36
5020.09 1.718 8.38
5028.47 1.721 8.4
5036.87 1.722 8.4
5045.27 1.723 8.42
5053.69 1.725 8.44
5062.13 1.726 8.45
5070.58 1.727 8.46
5079.04 1.729 8.48
5087.52 1.731 8.49
5096.01 1.733 8.51
5104.52 1.736 8.52
5113.04 1.738 8.54
5121.58 1.74 8.54
5130.12 1.742 8.57
5138.69 1.745 8.58
5147.27 1.747 8.59
5155.86 1.749 8.6
5164.46 1.751 8.62
5173.08 1.754 8.64
5181.72 1.756 8.65
5190.37 1.759 8.66
5199.03 1.761 8.68
5207.71 1.764 8.69
5216.4 1.766 8.71
5225.11 1.769 8.72
5233.83 1.771 8.74
5242.57 1.773 8.75
5251.32 1.776 8.76
5260.08 1.778 8.79
5268.87 1.781 8.79
5277.66 1.783 8.81
5286.47 1.786 8.82
5295.29 1.788 8.84
5304.13 1.791 8.86
5312.99 1.793 8.86
5321.85 1.796 8.89
5330.74 1.798 8.9
5339.64 1.801 8.91
5348.55 1.803 8.93
5357.48 1.805 8.94
5366.42 1.807 8.96
5375.38 1.81 8.97
5384.35 1.812 8.99
5393.34 1.815 9.0
5402.34 1.818 9.02
5411.36 1.82 9.03
5420.39 1.823 9.05
5429.44 1.826 9.06
5438.5 1.829 9.08
5447.58 1.831 9.09
5456.67 1.834 9.11
5465.78 1.836 9.12
5474.9 1.839 9.14
5484.04 1.841 9.16
5493.2 1.843 9.17
5502.37 1.845 9.18
5511.55 1.848 9.2
5520.75 1.85 9.22
5529.97 1.852 9.23
5539.2 1.855 9.24
5548.44 1.857 9.27
5557.71 1.86 9.27
5566.98 1.862 9.29
5576.27 1.865 9.31
5585.58 1.867 9.33
5594.91 1.87 9.34
5604.25 1.873 9.35
5613.6 1.876 9.37
5622.97 1.878 9.39
5632.36 1.881 9.4
5641.76 1.883 9.41
5651.17 1.885 9.44
5660.61 1.888 9.45
5670.06 1.89 9.46
5679.52 1.893 9.48
5689.0 1.895 9.5
5698.5 1.897 9.51
5708.01 1.9 9.53
5717.54 1.902 9.54
5727.08 1.905 9.56
5736.64 1.907 9.58
5746.22 1.91 9.59
5755.81 1.912 9.61
5765.42 1.915 9.62
5775.04 1.917 9.64
5784.68 1.92 9.66
5794.34 1.922 9.67
5804.01 1.925 9.69
5813.7 1.927 9.7
5823.4 1.93 9.72
5833.12 1.933 9.74
5842.86 1.937 9.75
5852.61 1.941 9.77
5862.38 1.946 9.79
5872.17 1.95 9.8
5881.97 1.951 9.82
5891.79 1.953 9.83
5901.62 1.954 9.85
5911.47 1.955 9.87
5921.34 1.956 9.88
5931.22 1.958 9.9
5941.12 1.961 9.92
5951.04 1.964 9.93
5960.97 1.967 9.95
5970.92 1.97 9.97
5980.89 1.972 9.98
5990.87 1.975 10.0
6000.87 1.977 10.02
6010.89 1.979 10.03
6020.92 1.981 10.05
6030.97 1.983 10.07
6041.04 1.986 10.08
6051.12 1.988 10.11
6061.23 1.991 10.11
6071.34 1.993 10.14
6081.48 1.996 10.15
6091.63 1.998 10.17
6101.8 2.001 10.18
6111.98 2.003 10.21
6122.19 2.006 10.21
6132.4 2.009 10.24
6142.64 2.011 10.25
6152.89 2.014 10.27
6163.16 2.016 10.29
6173.45 2.019 10.31
6183.76 2.022 10.32
6194.08 2.025 10.34
6204.42 2.028 10.35
6214.77 2.031 10.38
6225.15 2.034 10.39
6235.54 2.036 10.41
6245.95 2.038 10.42
6256.37 2.04 10.45
6266.82 2.043 10.46
6277.28 2.045 10.47
6287.75 2.048 10.5
6298.25 2.051 10.51
6308.76 2.054 10.53
6319.29 2.057 10.55
6329.84 2.06 10.57
6340.41 2.062 10.58
6350.99 2.064 10.6
6361.59 2.067 10.62
6372.21 2.069 10.64
6382.85 2.071 10.65
6393.5 2.074 10.67
6404.17 2.076 10.7
6414.87 2.079 10.7
6425.57 2.081 10.73
6436.3 2.084 10.74
6447.04 2.087 10.76
6457.8 2.09 10.78
6468.58 2.093 10.8
6479.38 2.098 10.82
6490.2 2.103 10.83
6501.03 2.109 10.85
6511.88 2.115 10.87
6522.75 2.121 10.89
6533.64 2.144 10.9
6544.54 2.171 10.93
6555.47 2.199 10.94
6566.41 2.228 10.96
6577.37 2.245 10.98
6588.35 2.218 11.0
6599.35 2.192 11.01
